Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.519210815429688,28.779353848084433,28.505755731317215,28.74795751117397,147544800
2015-06-15,28.463150024414062,28.534913335578192,28.191794950606823,28.27925643262022,175955600
2015-06-16,28.615636825561523,28.671701945404305,28.339797394079174,28.48780842075885,125976400
2015-06-17,28.54836654663086,28.67843635548375,28.422779484639946,28.64255555989498,131672400
2015-06-18,28.67844009399414,28.77487220423219,28.530429012566156,28.53267209726164,141628800
2015-06-19,28.391386032104492,28.6649841840326,28.346534605317565,28.640315386008115,218867600
2015-06-22,28.617889404296875,28.7188059691074,28.499031584550888,28.590977521893688,136157200
2015-06-23,28.487808227539062,28.617879715325305,28.45416881366722,28.588726469154594,121075600
2015-06-24,28.730018615722656,29.10901948506068,28.508001154789742,28.52818378261447,221123600
2015-06-25,28.593223571777344,28.97446586834541,28.593223571777344,28.898218093420763,127752400
2015-06-26,28.42502212524414,28.703104702860742,28.37120007721526,28.631341401831552,176267200
2015-06-29,27.927167892456055,28.362233936172537,27.915955890786737,28.135730286395443,196645600
2015-06-30,28.12899398803711,28.283734277272732,28.001165574181705,28.160390320494802,177482800
2015-07-01,28.391386032104492,28.46763551080897,28.254586956140436,28.458664883257136,120955200
2015-07-02,28.355499267578125,28.4115643947532,28.205243426410274,28.35325618341899,108844000
2015-07-06,28.256826400756836,28.308407074792264,27.998926452523776,28.01911078965835,112241600
2015-07-07,28.187307357788086,28.290466999179422,27.75672582771158,28.232158780663585,187787200
2015-07-08,27.48761558532715,27.951834856068285,27.480888042572847,27.915954057721272,243046400
2015-07-09,26.92696189880371,27.821760938756253,26.73634078957682,27.77466643254528,314380000
2015-07-10,27.64684295654297,27.774671413747082,27.182623642383568,27.346334612262986,245418000
2015-07-13,28.18057632446289,28.20300203312256,27.880066353313264,28.039291109060375,165762000
2015-07-14,28.16936492919922,28.33980340876629,28.041536497266925,28.265797024233898,127072400
2015-07-15,28.44072723388672,28.514733637342758,28.16264458841333,28.194040933339075,134596800
2015-07-16,28.819719314575195,28.833177820731756,28.559577990959436,28.647039460284496,144889600
2015-07-17,29.068647384643555,29.068647384643555,28.774866652194998,28.947548210010208,184658800
2015-07-20,29.61809539794922,29.819928544048835,29.31085608726878,29.371407399876567,235600800
2015-07-21,29.32206153869629,29.808706432376386,29.225631162402244,29.793009976164154,307025600
2015-07-22,28.08190155029297,28.144694219816735,27.357539344636574,27.357539344636574,461802400
2015-07-23,28.068452835083008,28.50127407834909,28.046025410046116,28.301682314521408,203998000
2015-07-24,27.920434951782227,28.198517519619383,27.78587898095599,28.104328511138217,168649200
2015-07-27,27.53246307373047,27.72084279877277,27.38669510564022,27.60422637113421,177822000
2015-07-28,27.669267654418945,27.7881271900576,27.483132687417925,27.669267654418945,134472400
2015-07-29,27.58180046081543,27.696173803367067,27.420332615088867,27.6176829647422,148046800
2015-07-30,27.442764282226562,27.487615708103714,27.29475149708196,27.431550570271163,134513200
2015-07-31,27.202802658081055,27.503310943531275,27.115341189272588,27.494340317118606,171540000
2015-08-03,26.561416625976562,27.48761196075328,26.355095646541358,27.24765327198211,279904000
2015-08-04,25.709226608276367,26.3954632715135,25.3975046134744,26.332670597880302,496554400
2015-08-05,25.87966537475586,26.337157058984335,25.139604945068488,25.330226052420674,397250400
2015-08-06,25.935985565185547,26.24461383155651,25.70845839090312,26.125218009291764,211612000
2015-08-07,26.023839950561523,26.18829191624943,25.794059564822017,25.81208202766498,154681600
2015-08-10,26.970001220703125,27.03082489025574,26.251371343810888,26.251371343810888,219806400
2015-08-11,25.5665340423584,26.62307743238375,25.53049083067417,26.539724819868848,388331200
2015-08-12,25.96076011657715,26.001309794034654,24.696963840987525,25.350263436151085,404870000
2015-08-13,25.940492630004883,26.22208720540937,25.80307433971014,26.140987830195527,194143200
2015-08-14,26.122961044311523,26.201807168640773,25.683674266822425,25.7535091599831,171718000
2015-08-17,26.39329719543457,26.503681787781417,26.01933877421499,26.140987837067737,163538800
2015-08-18,26.244609832763672,26.456369466382146,26.13422525977209,26.22884060805059,138242800
2015-08-19,25.908950805664062,26.249115771038937,25.834609434933128,26.15450041849957,193146000
2015-08-20,25.377300262451172,25.76026814897075,25.14751815556609,25.69944448462862,274006400
2015-08-21,23.825153350830078,25.208345711623945,23.800372891702107,24.877190229383636,513102000
2015-08-24,23.230422973632812,24.509988587142946,20.725357415150548,21.371899074991592,648825200
2015-08-25,23.370098114013672,25.030380462528402,23.316032433090744,25.030380462528402,414406400
2015-08-26,24.710491180419922,24.755545631287397,23.665212108096913,24.12477300683997,387098400
2015-08-27,25.438125610351562,25.510213748539748,24.78482589124293,25.282686582871378,338464400
2015-08-28,25.52147674560547,25.52598150204368,25.127244386669297,25.26916741714831,212657600
2015-08-31,25.402082443237305,25.80081958229044,25.2308724702343,25.237630464651282,224917200
2015-09-01,24.26668930053711,25.20383495662123,24.18558994238257,24.814109108721976,307383600
2015-09-02,25.307464599609375,25.307464599609375,24.584330000684076,24.832134579921778,247555200
2015-09-03,24.863672256469727,25.406585638780662,24.789330885017392,25.341255498902857,212935600
2015-09-04,24.615873336791992,24.88169871376592,24.444665053716438,24.548291662541246,199985200
2015-09-08,25.300704956054688,25.357023862443352,24.852406942441565,25.174551155733397,219374400
2015-09-09,24.81410789489746,25.685923374337605,24.728502066190487,25.627352955315036,340043200
2015-09-10,25.359277725219727,25.519223217061295,24.757792202650027,24.841143086181784,251571200
2015-09-11,25.728731155395508,25.728731155395508,25.1768065137865,25.18356450812768,199662000
2015-09-14,25.976537704467773,26.33247368579207,25.875164337540344,26.262638776073928,233453600
2015-09-15,26.195053100585938,26.251372014792125,25.776040241394576,26.116206964440654,173364800
2015-09-16,26.224334716796875,26.25361992750602,26.00581709900472,26.188289794031913,148694000
2015-09-17,25.66339874267578,26.242357029165714,25.618344305241134,26.055379566966984,256450400
2015-09-18,25.55752182006836,25.749007497654606,25.201587599083467,25.278180495144515,297141200
2015-09-21,25.954004287719727,25.990049212339446,25.604828103728384,25.607079622479663,200888000
2015-09-22,25.546255111694336,25.721969816585066,25.348011470306602,25.541748636908316,201384800
2015-09-23,25.753511428833008,25.843622029740743,25.523731029299196,25.598070685235076,143026800
2015-09-24,25.906700134277344,26.019337960948114,25.31422578472715,25.512467740929644,200878000
2015-09-25,25.84136390686035,26.28741035173607,25.68592319264789,26.2310914516552,224607600
2015-09-28,25.329992294311523,25.8098287657141,25.329992294311523,25.647630037714173,208436000
2015-09-29,24.568559646606445,25.571037230879273,24.298229578216393,25.417849733800466,293461600
2015-09-30,24.847904205322266,25.127245522468844,24.494221513209634,24.818617271641646,265892000
2015-10-01,24.685705184936523,24.69471641683409,24.1743285167292,24.570814126638464,255716400
2015-10-02,24.865917205810547,25.00784191721732,24.228388638475614,24.33201519612976,232079200
2015-10-05,24.95604133605957,25.088954890476032,24.570820102019454,24.75329286584973,208258800
2015-10-06,25.075428009033203,25.17229659166543,24.728503357715844,24.9222405229803,192787200
2015-10-07,24.95604133605957,25.179063793931817,24.647414732417467,25.17230579804435,187062400
2015-10-08,24.66768455505371,24.823125309088653,24.37707874993993,24.823125309088653,247918400
2015-10-09,25.257904052734375,25.29394725951402,24.665428050584737,24.780319102208367,211064400
2015-10-12,25.140762329101562,25.399829671713846,25.10471911864385,25.395324914925443,121868800
2015-10-13,25.18355941772461,25.332240419327754,24.933503365344556,24.965041811706328,132197200
2015-10-14,24.8276309967041,25.12274156980573,24.681201469747595,25.070929128996422,177849600
2015-10-15,25.19932746887207,25.25339312887528,24.890699293867574,24.989821102803745,150694000
2015-10-16,25.014602661132812,25.23086702942477,24.899711624668942,25.1813061227652,156930400
2015-10-19,25.17005157470703,25.174556331909038,24.80510436753319,24.96054513111562,119036800
2015-10-20,25.629610061645508,25.719720665801567,24.965047578588607,25.08219016088971,195871200
2015-10-21,25.627357482910156,26.037359082085523,25.613839775679775,25.681423155681426,167180800
2015-10-22,26.019338607788086,26.019338607788086,25.703952341526065,25.755766499318128,166616400
2015-10-23,26.825824737548828,26.85961642869527,26.206316701825735,26.289667592107904,237467600
2015-10-26,25.96977424621582,26.611809445371954,25.888674882246978,26.600546695147568,265335200
2015-10-27,25.805330276489258,26.253628406179207,25.67917472478617,25.996814264047913,279537600
2015-10-28,26.86862564086914,26.875385353996066,26.145491020799188,26.341481452277073,342205600
2015-10-29,27.152463912963867,27.188508828796998,26.643340648476126,26.740209211382428,204909200
2015-10-30,26.920434951782227,27.307909269597495,26.909170483981082,27.256095123915298,197461200
2015-11-02,27.298904418945312,27.33945410630296,26.945221703160165,27.213300287286668,128813200
2015-11-03,27.61203384399414,27.81928701067913,27.190767798015962,27.211043498407243,182076000
2015-11-04,27.48362159729004,27.89362309663211,27.398017493019967,27.73818239170739,179544400
2015-11-05,27.356931686401367,27.757377325663608,27.189514622939775,27.567334888537374,158210800
2015-11-06,27.388601303100586,27.55828122538361,27.289056922424475,27.399913988348825,132169200
2015-11-09,27.27775001525879,27.55828706289065,27.16010600369504,27.365983455450053,135485600
2015-11-10,26.41803550720215,26.71214810263013,26.25740536621641,26.447447802389142,236511600
2015-11-11,26.268720626831055,26.565094407794263,26.065104327436025,26.327543496894915,180872000
2015-11-12,26.180484771728516,26.429348347574205,26.16464804579489,26.302654540105202,130102400
2015-11-13,25.415796279907227,26.146552110237906,25.39995955174892,26.062842703644634,183249600
2015-11-16,25.832077026367188,25.845650870743132,25.112633931187514,25.19860448902483,152426800
2015-11-17,25.721223831176758,26.02891034149606,25.63751441734425,25.999498039462825,110467600
2015-11-18,26.53568458557129,26.58093188623807,26.130714858130276,26.18953772985619,186698800
2015-11-19,26.87278175354004,27.092234787489435,26.415777800939658,26.61486834124818,173183200
2015-11-20,26.99042320251465,27.130690848519013,26.88861420265893,26.96779782960875,137148400
2015-11-23,26.639753341674805,27.087709189185624,26.546994136343365,26.983637296251985,129930000
2015-11-24,26.895404815673828,27.00173786906148,26.497223743766426,26.544733926457408,171212800
2015-11-25,26.70309829711914,26.97458724505639,26.67821176707305,26.97006147991692,85553200
2015-11-27,26.653329849243164,26.78907520973863,26.605819663499336,26.761925792424744,52185600
2015-11-30,26.76418685913086,27.01531334250213,26.639754195812177,26.69405130068131,156721200
2015-12-01,26.546993255615234,26.879566237630495,26.438399052961515,26.865992393817212,139409600
2015-12-02,26.307180404663086,26.721199916323,26.261933106305477,26.54699419289124,133546400
2015-12-03,26.062837600708008,26.422559964263737,25.841123449901964,26.368262867791135,166278000
2015-12-04,26.929338455200195,26.97911151571964,26.042478348354138,26.083201604590624,231108000
2015-12-07,26.759662628173828,27.117122185049652,26.653329569071303,26.918031638395824,128336800
2015-12-08,26.748350143432617,26.8320578205441,26.438400789439882,26.587718259414373,137238000
2015-12-09,26.157861709594727,26.626178302483893,26.03569193848359,26.614865615389384,185445600
2015-12-10,26.28229331970215,26.456499039468202,26.132975857405,26.252882748995948,116850800
2015-12-11,25.6058349609375,26.10582499158112,25.531175370903846,26.06057769669181,187544800
2015-12-14,25.447467803955078,25.492715099024338,24.83888184665366,25.379595135277526,257274800
2015-12-15,24.997251510620117,25.519866967144758,24.96557805580939,25.325300472693826,213292400
2015-12-16,25.189558029174805,25.336614358380082,24.614910010680276,25.128473995297494,224954000
2015-12-17,24.655628204345703,25.39543201217679,24.655628204345703,25.343396069071403,179091200
2015-12-18,23.98821449279785,24.77779120032731,23.938441442419073,24.63978645983159,385813200
2015-12-21,24.28234100341797,24.291390811064602,23.884158097337675,24.271028312341095,190362400
2015-12-22,24.259708404541016,24.370565486717243,24.08323980959433,24.298168778305914,131157600
2015-12-23,24.571918487548828,24.626215586458603,24.2529193635474,24.26875608931582,130629600
2015-12-24,24.440704345703125,24.660157398726017,24.422604733354547,24.660157398726017,54281600
2015-12-28,24.166950225830078,24.363779594235346,24.022156802890713,24.341154219466148,106816800
2015-12-29,24.6013240814209,24.757430151050155,24.175993728173516,24.19861737097129,123724800
2015-12-30,24.28006935119629,24.59227983491533,24.248395898909155,24.565132147854186,100855200
2015-12-31,23.814016342163086,24.214460272698112,23.714470217162262,24.209936233413412,163649200
2016-01-04,23.83437728881836,23.838903054211126,23.076473836463002,23.214480337688535,270597600
2016-01-05,23.237102508544922,23.947495735537558,23.169231566633837,23.924872088233865,223164000
2016-01-06,22.782358169555664,23.160180129794334,22.594580356706324,22.750684720348616,273829600
2016-01-07,21.82084083557129,22.653403857602136,21.81631679638618,22.325356645359758,324377600
2016-01-08,21.93622589111328,22.422642140940482,21.890978590416097,22.29594831812926,283192000
2016-01-11,22.291419982910156,22.411326869402668,22.022193914395793,22.39096610425806,198957600
2016-01-12,22.614944458007812,22.780100375599023,22.361555100877425,22.748426921716945,196616800
2016-01-13,22.033506393432617,22.89321880806139,22.0131456284801,22.696389449818714,249758400
2016-01-14,22.515396118164062,22.732587960687326,21.66020949524555,22.162462394692575,252680400
2016-01-15,21.974681854248047,22.105901416409207,21.574237972704516,21.76427866873913,319335600
2016-01-19,21.868358612060547,22.31857571606843,21.605919390942915,22.264278600899814,212350800
2016-01-20,21.897762298583984,22.214498535192835,21.135333138627338,21.515416277343235,289337600
2016-01-21,21.786907196044922,22.144364994082142,21.479220735553653,21.958848309910092,208646000
2016-01-22,22.94525146484375,22.954301268454177,22.25522076876574,22.314041903123197,263202000
2016-01-25,22.497304916381836,22.97014566188918,22.445268959767944,22.967882778712717,207178000
2016-01-26,22.621736526489258,22.82308998314993,22.187356152080223,22.608162679187153,300308000
2016-01-27,21.135330200195312,21.861560043081425,21.117230594660068,21.72807933592413,533478800
2016-01-28,21.286914825439453,21.38419806730843,20.90230762330095,21.219043880042285,222715200
2016-01-29,22.02219009399414,22.02219009399414,21.34573330527596,21.44527940935464,257666000
2016-02-01,21.816314697265625,21.879661596204325,21.583287864995317,21.825364500838802,163774000
2016-02-02,21.375152587890625,21.728086379877322,21.329903559383393,21.587816980615813,149428800
2016-02-03,21.798219680786133,21.909076777275168,21.28465573388582,21.492796081682272,183857200
2016-02-04,21.973365783691406,22.139417864836332,21.65263742893168,21.8050402764802,185886800
2016-02-05,21.38650131225586,22.046157647643817,21.31143832907331,21.95517026768687,185672400
2016-02-08,21.6116943359375,21.76864577931499,21.163582944862977,21.184054193174887,216085600
2016-02-09,21.607145309448242,21.823240555424313,21.366030225847094,21.447918694888983,177324800
2016-02-10,21.443361282348633,21.916494116967577,21.40469222237365,21.818683018805388,169374400
2016-02-11,21.313709259033203,21.545727137520572,21.061220133559154,21.334182241459605,200298800
2016-02-12,21.37967872619629,21.495687685341977,21.156761455379897,21.42517328637108,161405600
2016-02-16,21.982467651367188,22.030235636781015,21.520708723593557,21.613969532609126,196231600
2016-02-17,22.319114685058594,22.33958592976294,21.87100337295297,21.98928572504808,179452800
2016-02-18,21.896034240722656,22.494273474421696,21.857363425233764,22.482899398906092,156084000
2016-02-19,21.845989227294922,22.009766182325922,21.791397487431293,21.8368903147443,141496800
2016-02-22,22.037052154541016,22.04160247667183,21.818683549126042,21.907395740843395,137123200
2016-02-23,21.538894653320312,21.95061020651656,21.50704934729624,21.92786380727637,127770400
2016-02-24,21.85963249206543,21.923323132136613,21.22727294358755,21.377402368418014,145022800
2016-02-25,22.009767532348633,22.009767532348633,21.666290938115093,21.84826572940921,110330800
2016-02-26,22.043886184692383,22.29637362678698,21.968821459384216,22.10985026221038,115964400
2016-02-29,21.99384117126465,22.344141457586762,21.98474225968538,22.032510243896585,140865200
2016-03-01,22.867313385009766,22.92190511314257,22.159889139033083,22.212207441096844,201628400
2016-03-02,22.9173583984375,22.949203720404107,22.664869248959473,22.8627666658433,132678400
2016-03-03,23.08795928955078,23.135727272931547,22.84911763720705,22.878689533185554,147822800
2016-03-04,23.43143653869629,23.59976206654897,23.058389836190376,23.28585742237398,184220400
2016-03-07,23.172122955322266,23.39049162345449,22.96512662490448,23.29040533310392,143315600
2016-03-08,22.98105239868164,23.147104517850252,22.83774842890281,22.924185496087482,126247600
2016-03-09,23.001522064208984,23.106156941618256,22.808173234959792,23.04473972383984,108806800
2016-03-10,23.012893676757812,23.256283907624805,22.780877518584724,23.067487143160758,134054400
2016-03-11,23.260826110839844,23.265374697065653,23.08795033179211,23.2562757891748,109632800
2016-03-14,23.31998062133789,23.40869459348064,23.15165506136916,23.181226963896837,100304400
2016-03-15,23.788557052612305,23.925037236999444,23.62250497572415,23.64752654532976,160270800
2016-03-16,24.104736328125,24.18207446139833,23.790830001348233,23.79538032415235,153214000
2016-03-17,24.06606101989746,24.21846382095569,23.87498742679226,24.002368665236247,137682800
2016-03-18,24.093358993530273,24.225290569947184,23.9273086779016,24.188894934202064,176820800
2016-03-21,24.09108543395996,24.486878425571163,23.91593447492919,24.0956340206831,142010800
2016-03-22,24.275333404541016,24.404989818278576,23.93185697201402,23.940955880839038,129777600
2016-03-23,24.14113426208496,24.35495434812991,24.088817689184573,24.220749305486347,102814000
2016-03-24,24.036497116088867,24.168428719959845,23.859072693509177,23.991004297380154,104532000
2016-03-28,23.92731475830078,24.154782333193452,23.897742862883216,24.111562938623084,77645600
2016-03-29,24.493711471557617,24.518733046632008,23.85680149129325,23.859076653238215,124760400
2016-03-30,24.921354293823242,25.11697660471288,24.702985565829305,24.714359642101645,182404400
2016-03-31,24.791685104370117,24.998681385469585,24.766663537744037,24.957737161485046,103553600
2016-04-01,25.0191593170166,25.0214344788015,24.611992129517855,24.74392374600258,103496000
2016-04-04,25.276193618774414,25.519583816667822,25.0828448218112,25.116965299830568,149424800
2016-04-05,24.97821044921875,25.187481908615442,24.88949824590131,24.909971227288217,106314800
2016-04-06,25.239797592163086,25.2443479147303,24.83945424278712,25.073747262690723,105616400
2016-04-07,24.689332962036133,25.116971415747532,24.593796988670825,25.010061368459674,127207600
2016-04-08,24.71662712097168,24.969114528413005,24.60516676156082,24.77349401377483,94326800
2016-04-11,24.79851722717285,25.160191617083978,24.75529956285598,24.787144888327393,117630000
2016-04-12,25.121517181396484,25.135164679275295,24.71662521355453,24.871301484020258,108929200
2016-04-13,25.485464096069336,25.55370331869652,25.203404824576406,25.203404824576406,133029200
2016-04-14,25.499113082885742,25.565078883419442,25.32396382559538,25.389929626129085,101895600
